GSM1333746,GSM1333747,GSM1333748,GSM1333749,GSM1333750,GSM1333751,GSM1333752,GSM1333753,GSM1333754,GSM1333755,GSM1333756,GSM1333757,GSM1333758,GSM1333759,GSM1333760,GSM1333761,GSM1333762,GSM1333763,GSM1333764,GSM1333765,GSM1333766,GSM1333767,GSM1333768,GSM1333769,GSM1333770,GSM1333771,GSM1333772,GSM1333773,GSM1333774,GSM1333775,GSM1333776,GSM1333777,GSM1333778,GSM1333779,GSM1333780,GSM1333781
11.3175,13.6418,13.5343,18.9959,0.2227,10.3582,8.6249,7.7317,14.1322,9.6522,16.0517,8.6406,9.9477,14.1999,14.5512,8.6143,7.2692,8.291,45.4352,19.9451,13.567,15.1882,15.1433,6.725,12.6404,15.1232,4.493,23.3904,21.5221,7.6002,9.2018,17.3003,27.3771,23.0313,15.454,9.599
66.4579,34.5035,41.5029,7.2034,10.7793,11.2462,28.9853,34.2047,12.4299,19.2822,10.0883,13.4626,17.6672,37.8687,12.2237,21.8746,9.7496,26.9556,96.4369,53.3989,36.2816,14.5058,17.5001,5.6466,3.5335,46.5571,6.7634,25.1739,34.8011,21.4916,19.081,28.0714,47.5943,53.685,53.608,26.3884
4.4923,7.161,2.8287,0.8975,0,1.0967,8.3602,12.3276,0.8974,5.7992,5.6077,2.9344,7.4829,0.5717,5.3975,4.0755,3.5932,5.6081,17.6632,11.6359,3.0167,3.6,1.1397,2.535,1.7981,12.5014,1.7839,11.3887,8.5145,2.1683,1.799,13.5012,5.6042,20.6675,14.3117,12.5027
140.5886,410.13,313.8327,80.2651,68.9921,172.7114,493.3239,267.7612,72.9389,39.327,53.3314,51.4987,51.0971,101.6035,132.507,109.0526,91.5203,107.5234,252.66,250.9804,111.6541,106.9778,102.7386,89.8707,45.5039,263.3452,50.8029,152.8109,155.6383,69.6735,122.4051,117.6586,364.9975,243.1126,309.1356,104.1631
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4427,13.3505,40.4176,0.9033,5.4146,4.3497,5.2495,6.6415,1.8055,4.5134,5.4693,9.6707,1.8405,24.5481,0.8997,12.7749,0.8987,6.3262,4.5741,16.9553,7.2247,3.6297,2.7417,5.444,2.7104,17.0674,4.4574,8.1578,8.9777,1.8146,3.4138,8.9984,30.1527,10.8967,19.8177,6.3
0,0,0,0,2.1372,0,0,0.6102,0,0,0,0,0,0,0,0,0,0,2.1332,0,0,0,0,1.5995,0,0,0.6223,0,0.6268,0,0,0,0,0.6312,0,0
11.0246,22.7185,74.0307,11.6814,3.6996,9.5011,21.5339,4.7793,3.9358,5.5794,5.5825,0,7.5903,10.9728,9.4908,2.9726,2.9467,6.9029,27.8178,22.163,6.0986,3.9521,6.9348,4.9198,7.8231,28.5654,12.802,9.8731,8.8363,5.8999,6.8907,9.467,33.7291,43.8298,24.9663,16.5859
90.2357,36.2434,48.4396,4.1837,21.9379,20.2038,26.3847,26.4081,2.091,9.4168,13.6912,1.026,12.71,23.2373,16.7143,17.9005,4.1727,21.9997,144.3894,66.692,27.2365,28.3504,17.9119,10.447,5.2339,16.661,18.6346,107.0164,21.0107,7.3209,20.0149,21.9406,306.7628,200.051,41.5732,30.243
20.586,26.876,32.3322,3.9428,8.0777,15.8823,26.5165,18.4533,0.9644,7.7224,7.6301,11.4617,13.3528,18.5065,21.2071,4.8564,9.8592,13.5281,53.4395,37.4618,12.1651,11.6223,16.2926,7.1811,5.7941,29.8487,6.2416,24.1942,22.743,11.3337,22.6852,7.1815,48.0194,23.2623,42.5983,10.5829
5.1732,4.6785,6.6085,2.6425,1.1747,6.9897,7.0166,3.0066,2.0634,3.5337,1.0378,14.2431,4.1649,4.1619,1.1778,3.1162,4.1236,5.172,5.1838,2.0576,7.2435,5.1783,1.0369,0,1.0333,7.1975,5.2696,4.1401,10.7268,0,4.1315,1.0327,12.9152,15.7417,0.6357,3.0884
14.6455,6.5145,11.8393,1.8287,11.3528,1.7666,11.1056,4.7448,3.2554,4.8907,1.8412,3.2491,4.8752,13.0508,10.3409,8.1692,3.2624,8.5532,30.8328,25.5957,11.4121,8.1578,9.7435,3.2602,1.0181,11.3699,12.9597,11.4271,9.7964,11.2606,3.2657,12.3295,12.5217,11.0672,9.6631,2.6393
9.791,5.5759,5.9187,1.8391,0,2.7119,9.8948,4.0721,0,0,1.8426,4.6142,2.1805,2.8089,1.4008,12.0676,1.3259,3.2411,8.3843,9.8104,5.6069,2.7613,3.7879,0,1.8435,5.575,2.778,12.415,3.6922,1.0307,2.8012,4.2047,11.2342,7.014,4.7824,6.9071
0,0,0.9783,0,0,0,1.9234,0,0,0,0,0,0,2.9901,0,2.9875,0,0,2.9768,0,0.9928,0.9928,0,0,0,1.9726,0,0,0.9893,0,0,0,2.957,0.9936,1.9631,0
0,1.9543,0,0,0,0.9541,0,0,0,1.9783,0,0,1.0048,0,0,0,0,0,0.9993,0,1.9799,0.9935,0,0,0.9898,0.9844,0,0,0,0,3.9523,0,0.9866,0.9942,0,0
9.9287,17.5551,21.3833,6.9256,4.9389,0.9531,26.8418,10.5691,2.9645,6.9218,5.99,6.7448,2.0151,11.0181,2.9569,7.9715,2.9518,4.95,6.0061,16.5192,4.9467,6.9575,4.0027,3.9391,1.9793,8.8563,4.8802,3.9714,9.8359,2.9803,7.8962,15.7667,21.6554,24.8257,13.7886,6.9027
12.303,27.8018,69.3941,12.3376,3.0476,21.9129,36.7958,21.7822,11.1898,0.9126,6.202,4.1587,18.8489,7.8732,4.4243,12.2843,11.2514,9.4326,13.2718,16.7084,22.2919,9.3386,6.2365,6.2217,6.8481,25.0212,5.1294,24.9533,15.0414,3.6221,10.8684,8.3575,37.368,32.3333,47.4431,10.1782
41.851,23.7001,22.1617,12.014,11.6765,9.1867,22.6067,12.7292,2.9567,10.586,12.5098,3.1103,18.8266,28.0743,10.2387,16.0648,8.8867,19.0707,51.7644,28.4542,17.4416,19.5996,8.8637,8.6797,8.7668,36.2543,6.0894,20.6144,10.3949,11.6428,7.273,12.8281,27.244,34.0789,54.0657,20.2054
3.1355,3.4651,2.9257,0,2.2853,0,1.3355,0,1.5564,0,1.7492,0.8517,2.6391,4.002,2.602,2.3036,0,1.4215,0.8753,0,0.8698,2.6157,2.6252,0,0,5.9307,3.3307,6.5184,0,0.8686,5.3691,3.4698,14.637,8.5876,1.7262,1.709
29.7865,59.5201,73.8825,7.9117,16.7954,38.1287,67.085,31.6931,11.861,20.7602,21.9432,30.8677,21.1237,40.0276,23.6589,43.8205,19.6916,37.6114,101.0224,50.7257,28.688,37.7463,26.9838,17.7315,14.8401,64.931,14.6524,37.7079,34.4305,17.8586,10.8609,21.6906,121.3343,86.4806,95.4553,36.4659
6.8921,8.5016,17.7937,10.6308,14.7608,4.0464,14.1827,12.1838,3.0746,17.0805,10.1703,18.7022,13.2667,18.3431,5.7445,16.2471,1.8288,8.8815,10.1439,24.7066,4.6711,9.3553,7.0028,0.1856,12.9169,23.5351,8.8972,22.4437,19.5162,4.4524,10.2905,6.192,22.605,26.8923,11.6374,5.5679
12.7917,9.8819,6.7562,1.9704,14.7075,0.9594,8.6539,2.2939,3.942,9.869,22.6875,3.9487,4.903,13.7979,5.9319,6.9146,1.8853,2.9561,31.3792,19.892,7.3298,1.9748,10.7896,2.9578,3.9504,12.7861,1.9628,11.8608,2.9689,1.9416,7.9127,3.9636,14.2029,11.3137,7.7919,5.1771
30.3573,24.9412,28.9654,6.3068,13.8569,27.9145,41.8381,15.3005,5.0436,6.3115,7.6145,7.4454,30.6835,21.8433,16.5667,16.5058,8.8142,13.9027,157.3935,27.1395,17.698,26.5858,16.4929,13.3552,7.5761,37.0181,7.4989,22.7722,28.7469,7.5553,17.6653,21.7292,42.0349,42.8876,21.5949,16.2266
14.1942,14.8764,21.5255,0.9425,0.9416,2.7251,9.133,16.4752,3.768,2.8264,1.9013,2.7573,0.9588,6.6764,4.697,1.8983,0,10.3759,8.5806,6.5062,2.8282,4.7335,4.763,0,1.8857,25.4684,3.7235,8.5115,10.3118,0,11.4717,1.8791,19.7431,18.9472,15.9445,5.6355
460.7446,268.2582,351.5619,28.0136,99.7842,102.8788,223.2334,199.2823,41.3627,105.9456,104.4022,71.2019,128.6262,263.3204,81.9102,165.5649,87.4919,236.767,748.293,490.9374,253.1417,141.0557,182.4425,61.2072,54.206,270.7342,60.9661,331.4915,155.9035,101.7402,137.545,240.066,489.5774,303.0296,259.9377,169.1869
31.3538,50.0561,96.8727,18.5418,20.4732,30.0961,52.1016,87.2998,15.6056,16.5829,16.7338,38.0602,14.8932,30.6154,26.261,18.6727,5.8287,27.3459,108.5965,47.523,50.7562,25.4859,16.7688,15.5502,6.8336,56.9178,14.4566,38.1892,64.82,12.7301,28.2524,34.0471,112.2343,102.2398,60.2115,27.2301
2.8852,5.6856,2.1162,1.3613,0,0,3.4146,2.9504,0.7908,0,0,0,0,1.5266,0,2.7246,2.1353,2.891,1.3507,5.6892,1.9161,1.3638,2.7017,0,0,2.4359,0,1.366,0.9387,1.4993,0,1.3714,6.8485,1.3659,2.3343,0
24.9564,45.4671,50.4873,5.2993,11.2777,24.7139,30.0353,23.9842,18.7184,10.5449,11.0603,32.0196,17.7392,32.0036,13.9949,19.2768,12.3796,24.9778,60.7571,49.7974,30.7587,25.4894,9.717,16.6976,9.6486,44.9571,14.8409,14.5076,38.6291,7.601,22.2682,30.3898,58.2437,52.3255,31.571,30.5902
0,0,0.6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1241,0.6988,0.6917,0
308.1364,283.3392,296.3492,75.4206,125.8015,114.6937,222.2896,151.0245,34.8653,121.3575,136.1961,54.0252,148.8652,194.7322,123.8806,228.8859,47.0386,193.5356,138.3235,299.4287,198.8076,223.9938,128.1725,51.1558,116.2654,190.1888,53.4725,210.5902,163.2782,45.3635,135.0274,208.4619,311.3853,277.6424,278.2161,159.1325
42.8696,81.8642,44.2978,15.2992,19.0653,13.2668,40.545,19.989,20.4601,25.0412,10.1185,20.6209,11.7077,46.0947,23.9777,28.4811,5.5406,12.8611,90.2083,76.9612,44.3047,20.3281,17.0183,14.0324,9.7434,35.1915,32.7245,26.7727,47.8049,18.0901,32.8376,57.7841,45.0892,98.3299,27.9293,27.407
0,0,0,0,0,0,0,0,4.3061,0,0,0,0,0.5305,0.5232,0,0,0,0,0,0,2.3837,0,0,0,0.522,0,0,0,0,2.9092,0,0,0,0,0
54.8315,107.5375,111.8121,34.8514,26.5996,97.6596,107.6284,104.5836,41.6432,41.7696,50.7742,2.7956,101.6372,59.6316,53.1743,55.6343,28.4469,31.6028,156.3361,130.6263,48.4337,60.4055,49.6263,29.4326,47.155,157.6604,24.9363,82.2337,73.0037,26.6468,58.9335,50.3326,95.9378,102.7207,124.2772,36.0321
0.9706,0,0,1.7214,0,0,0.8397,0.8819,0,0.9664,1.9097,3.6422,2.2028,2.5232,0,3.2091,2.5109,2.1895,1.4239,0,0,2.2054,2.8676,0.9818,0,0,0,4.3789,0,0,1.892,5.0315,0,0.9606,0,0
7.1721,10.0011,18.4804,0.9203,11.0318,4.0914,11.0971,14.7879,8.5548,5.0283,0,5.3737,8.8097,9.2384,1.8361,11.1866,0.9169,8.0129,5.577,7.2778,5.6659,12.6743,4.6446,1.8353,1.5972,19.065,2.7292,5.54,9.8457,4.7835,5.067,6.2554,23.8635,19.8281,12.2482,7.6841
61.2422,87.9234,105.4967,21.8377,17.8062,22.3803,75.2483,47.121,53.804,34.7942,37.3142,29.8602,48.9711,46.6967,24.0531,83.4456,31.5937,33.2656,129.7425,105.545,56.3014,29.432,43.8056,38.6997,39.599,68.0169,38.9348,66.0206,55.0044,11.8952,22.9892,33.6066,132.2121,120.7221,70.9175,30.1658
36.86,43.9424,63.9989,55.9211,36.7077,24.7727,73.4753,31.6273,23.1272,31.1789,15.5635,77.5057,32.2802,39.1922,29.8893,25.0307,48.2959,36.9817,67.6578,60.8029,36.8548,20.6619,12.9992,36.9797,19.718,101.0355,18.7122,27.5199,50.2784,17.8499,56.4706,63.6388,51.4767,44.7988,46.0639,38.4312
212.1106,275.231,459.7228,49.9854,67.8058,142.7461,531.5088,204.2229,46.91,70.5831,44.4177,45.8504,72.0215,179.2699,96.0533,112.8141,63.206,147.8325,431.8473,192.7841,133.5884,109.8532,62.3653,76.8536,55.0458,224.3296,70.7219,173.2705,164.6869,53.4724,101.6237,121.0556,521.4506,263.7998,322.6162,118.3364
6.6096,49.7179,33.1228,8.4183,8.5257,30.7905,46.6106,89.0156,7.6781,26.9431,17.6678,10.3113,24.6607,12.445,3.8696,10.5191,4.9115,7.953,20.908,46.9751,39.0834,46.1628,4.9086,6.6902,10.5302,90.6848,7.2511,37.8955,14.7218,9.8308,3.8564,36.0432,46.9811,60.8685,59.7386,45.9868
6.337,3.1206,8.2865,0,0,10.8957,7.1435,2.044,0.6876,0,1.0605,4.1471,6.28,3.1914,3.1503,0,1.0487,1.0537,1.0624,3.3943,2.1068,0,1.0618,1.0498,0,2.0947,0,4.3299,0.6844,0,3.1543,1.0503,6.2965,0.7561,5.2324,0
2.3576,0.7792,0,1.5681,0.7829,0,0,0,0,0,0,0,0,1.8824,0,0,0,0,6.2951,0.7827,1.8858,0,1.8729,0.7855,0.7851,0,0,0,0,0,4.7097,1.9023,1.877,1.8944,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5137,2.2155,3.6798,0.7492,0.7484,7.0484,7.0667,8.3475,0,0,0,0,0,0.7584,13.3972,3.018,0,2.2489,15.5034,2.2137,0.7491,1.5051,0,0.7457,7.2654,13.3319,0.7396,6.7658,2.9792,1.5044,1.4954,13.4477,8.9685,5.2716,13.9098,0.7465
19.1606,35.2414,139.9834,6.3334,9.5314,50.4571,39.6167,28.0173,5.1342,10.6049,2.2214,20.9551,10.4646,11.1447,26.394,9.6123,21.2642,10.5702,17.0688,32.168,31.7098,14.0072,4.4535,4.894,8.8089,36.3903,5.0713,9.6328,25.2895,20.7315,18.3109,26.612,35.1428,26.5584,96.178,8.7752
0.9259,2.7499,0.9017,0,0.9163,0,2.6617,2.9505,0,1.8534,0,0,0.9538,1.8562,0,0,0,0,1.1346,0.9074,0,0,0,0.9137,0,0.9516,0,8.0768,0.9124,0,0.9872,0,4.1813,0.922,0,0
32.1097,30.833,32.152,9.1343,17.6723,7.9615,29.9946,25.4877,10.0381,9.5397,13.5925,4.8625,20.3903,19.1734,25.316,19.314,9.1029,38.0038,41.4885,21.6718,13.9505,22.0023,8.2933,4.5562,7.312,27.1612,10.8392,25.9255,21.9796,13.5054,19.956,23.4594,48.1046,37.3901,33.5272,17.9334
7.6048,13.5656,11.9195,1.5328,2.2703,12.4051,18.1996,2.9427,4.6194,3.11,0.7638,0,0.77,0,10.8576,1.5431,4.5265,3.0331,15.6616,6.7314,7.5793,2.2825,6.278,4.6459,6.3647,15.777,0.7485,6.0808,6.7843,6.1977,15.8744,3.7774,6.8001,6.3643,6.2539,3.7751
0,0,0.4435,0.4505,0.5084,0,3.7281,1.857,0,0,0,0,0,0.4553,1.9166,0,0,6.3453,0,0.4459,1.3326,0,1.9014,0,0,0,4.2764,0.904,1.9185,0,0,2.9874,0,5.3347,0.4479,0
5.1455,15.7102,11.1249,2.7416,0,4.9372,9.1648,29.2272,0.8536,0.8536,0.8616,8.5202,4.3471,6.0517,3.404,0.8601,2.2603,0.8546,12.1017,7.5736,18.2297,2.5737,0.8636,0.8503,0,18.8424,0.8432,3.428,7.6427,0,4.2623,5.1068,14.9351,7.4293,20.3206,0
30.3674,64.1513,64.6587,5.488,33.8175,19.3757,53.15,36.5713,16.4917,20.1075,64.2852,4.4483,4.6617,25.9397,25.8993,22.1363,9.0981,24.699,39.2863,85.3451,39.071,13.7839,12.9607,24.7104,11.9359,59.4335,15.3427,41.2079,28.175,7.3624,17.0819,36.9488,88.5524,74.4845,44.6544,42.815
31.175,50.4979,33.2384,26.0234,41.1665,161.236,173.1215,189.7085,11.8397,18.2767,4.6408,11.8841,28.2352,30.8215,16.0909,34.3289,21.1594,25.258,41.651,67.7403,18.8414,32.0103,25.8347,13.899,6.7518,123.9071,17.6025,35.2566,91.1339,19.4649,63.0154,27.0742,47.9477,96.5677,76.7396,19.3351
12.0709,8.9508,22.5374,4.8086,5.6046,8.9446,20.5308,8.918,8.8109,2.4033,9.1661,9.371,11.4212,18.2901,10.3816,5.6499,3.1905,8.8218,12.9776,22.1266,15.2282,15.3595,10.5347,3.9895,3.2067,16.74,3.9565,8.9318,17.9083,4.0225,18.4246,17.9275,20.674,29.6096,11.1675,11.9287
8.4362,14.8481,23.4616,7.3658,3.3574,5.6309,7.478,19.7262,0.8342,5.1325,11.5616,0.8208,5.5099,9.0171,5.0289,5.8834,2.227,6.0205,38.341,14.8455,3.4168,5.9432,11.9472,2.4939,4.1746,11.2525,3.2973,7.9632,6.6413,4.1867,19.6295,13.6762,34.4011,22.0207,14.9494,14.6958
9.9745,18.9787,18.5965,0.7584,0.9021,6.3366,21.0674,9.6372,5.266,3.033,1.5295,6.5707,0,0.9148,9.5639,27.2693,0.8974,15.6308,11.4992,7.9865,6.4626,4.2522,0,1.5116,4.2516,13.451,0.7494,6.338,5.3778,27.1509,1.8004,3.5938,32.1553,11.835,10.5634,4.5355
11.6991,18.2528,21.043,2.9147,0.9705,12.6688,17.9499,12.4062,6.7977,8.7448,3.9154,3.8043,3.9417,5.8911,1.9393,7.8257,5.8101,16.5382,17.6457,9.6179,3.8905,7.8043,9.7985,3.8778,4.861,30.5577,4.8045,15.5949,18.3867,6.8086,6.7955,12.9806,34.8739,28.938,12.5569,10.6538
4.5438,7.7223,3.324,1.0561,2.2625,1.2061,3.8008,1.2602,0,4.2318,1.2941,0,2.2161,1.5671,1.0599,1.2366,1.3008,2.3493,4.485,4.4998,6.3376,1.0584,3.153,0,0,1.0544,0,1.0596,2.3049,1.2117,4.4832,2.125,8.2184,3.6024,3.2948,2.3044
21.389,23.825,28.3168,6.523,19.1964,13.4896,10.4485,7.7681,6.0892,12.9588,10.8404,14.2313,11.3965,17.7371,13.523,16.62,1.2591,8.1529,27.4077,33.5592,33.6363,28.3576,11.9093,6.0054,8.4882,20.9086,13.8348,8.6257,24.7587,16.8154,24.3644,32.0689,34.8239,32.5825,22.1974,21.0913
0,0,0,0,0,0,3.1003,0.7677,0,0,0,0,0,0,9.1059,0.83,0,0,1.5971,0,0,0,0,0.7882,0,0,0,0.7932,0,0,0,0,0.7884,0,0,0
243.4343,357.7055,780.2879,21.4665,50.9072,181.2576,559.6995,502.2437,23.8917,35.8383,25.4582,22.6076,49.7933,88.6659,38.6385,88.981,30.809,154.8957,177.6522,296.0003,99.8175,55.2341,30.0648,34.2653,42.4412,366.0774,57.1001,127.1782,95.7537,56.3458,105.2694,100.7885,722.6861,201.0747,341.5625,91.3066
72.5595,64.4595,67.0086,0.8845,13.4753,34.7264,55.6307,43.1949,6.9471,11.5467,10.9158,13.2227,11.6446,20.54,7.1792,24.0177,12.4929,28.1693,44.9477,44.635,15.3645,5.8049,9.9823,21.6705,8.1991,58.5727,15.6379,28.4476,28.6664,9.2222,21.9552,15.9873,100.5855,79.6028,46.4903,30.9467
262.0231,182.4952,158.144,98.7616,147.3393,49.7293,110.3881,88.0543,103.8688,164.0267,186.59,278.9563,172.8351,167.5302,250.4557,157.3909,100.933,140.6539,1031.5058,441.9591,175.8179,192.0894,159.8523,112.77,88.6137,219.8616,91.9568,206.951,119.1666,65.898,142.6848,179.7027,224.9589,270.9765,165.7952,115.5227
29.0742,75.8002,68.0904,9.6571,7.4164,29.6816,92.4715,82.2298,1.0481,18.3649,4.5784,9.7924,31.9825,17.2439,16.3571,22.8179,6.7902,40.0382,51.0591,70.1175,18.3094,9.6143,26.3126,7.5164,6.4748,94.2869,20.0599,21.5534,28.5865,14.1417,19.4207,24.3151,166.1124,44.9142,114.7642,11.3824
51.5114,61.3477,58.0795,10.7812,18.2316,20.5022,41.6396,33.5161,13.3089,22.6518,16.525,11.183,23.7974,49.3668,13.9026,34.5224,11.3071,52.8718,42.272,94.3402,45.8662,23.7206,30.9316,18.236,7.2066,57.7802,18.4811,46.3876,38.8099,17.5683,34.5696,29.0026,69.2978,85.5187,49.646,46.1589
45.6345,49.4245,45.2357,5.8811,7.8326,31.2156,14.2583,23.7965,11.7566,6.8618,21.7272,89.5688,4.9716,46.5594,18.586,18.7512,14.6535,16.6847,64.2934,50.449,24.5304,12.7947,21.993,12.7136,17.6547,37.0709,21.3264,41.3004,3.905,4.9069,6.8556,19.5671,152.2198,93.8055,27.2869,41.0391
1.8106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809,0,0.3285,0,0,0,0,0,0,0,0
3.3805,3.2843,3.3084,0,3.3049,6.4015,3.2621,14.2305,3.3082,0.8413,0,0,0.8566,2.7653,0.8388,0,0,3.3164,6.8137,3.2959,1.6836,0.8455,1.7019,3.3117,0,7.535,0,1.6892,3.348,0.8448,8.4019,3.3556,13.4342,10.1528,4.1885,0.8388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9768,0,1.9847,0,0.9961,0,0,0,0,0,1.9286,0,2.9716,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.1032,20.13,21.7404,10.1933,14.0954,5.415,10.4025,10.3841,5.4226,19.959,23.6893,3.9061,31.6286,30.6777,13.5466,14.5327,7.1464,16.1381,17.3909,47.2163,18.8412,14.9555,11.3566,8.9583,5.5835,23.3513,17.9484,25.7292,26.763,10.0481,11.7537,28.1916,39.6423,73.1825,25.389,16.8551
2.8706,5.0007,2.602,1.7572,4.387,0,2.7916,1.5,0.8783,5.6606,6.3208,0.8656,2.6603,0.8859,7.2806,7.5238,1.2548,2.4857,3.5314,8.0353,2.6424,5.6043,2.4674,6.2644,0,9.3619,1.742,3.5245,4.7764,0,4.1532,1.763,6.7343,5.4266,1.25,2.2856
451.8359,277.6247,731.5388,54.6551,164.3634,314.5839,381.3752,414.3204,40.9093,66.4927,70.3908,117.2636,85.8252,196.6868,136.8775,162.2949,55.1922,313.2702,440.9998,284.4694,218.4904,105.309,153.1947,75.6172,53.7448,671.9537,81.7395,387.9157,123.1246,94.5207,158.7718,195.569,974.2249,880.3568,602.4654,119.8285
54.4087,67.2954,58.7652,6.7459,31.6921,25.771,51.6527,50.0337,14.4048,13.4037,3.8081,18.266,28.5111,26.5888,55.9179,20.3392,20.9991,21.9944,45.7921,55.0627,25.6847,10.6443,15.6717,15.6902,6.0753,51.4507,16.3515,27.5745,35.9419,20.5067,28.145,158.6315,86.9395,64.7584,61.9694,29.3358
8.2317,7.9465,14.6876,0.4095,3.6765,3.6923,9.1407,5.3503,0.5575,22.7236,10.6435,0.7985,0.4166,13.9652,0,5.3233,3.7111,9.683,3.728,5.209,11.6057,9.9777,5.2628,0.8156,0.4096,10.2344,5.1139,11.9626,7.959,4.1489,2.4526,11.9287,25.7336,10.7041,3.6529,5.1199
21.3309,26.7413,27.4479,5.4952,22.3836,4.943,19.5281,8.9774,8.6213,29.9072,20.6377,20.0048,11.2489,27.5916,10.7242,38.5622,0,8.4291,78.9026,50.1775,16.2149,20.7643,17.2699,10.6427,11.9284,17.4147,18.6693,12.5844,19.9037,3.4336,37.4123,21.1552,49.8222,50.3371,14.1849,17.6422
7.6562,21.731,24.1503,2.5419,6.7716,29.3961,13.9574,10.6966,7.3861,5.0816,4.273,9.088,4.31,14.7531,22.2347,17.9025,9.278,7.6316,17.1421,26.736,9.3222,22.1232,4.2819,5.9069,5.0856,21.1237,7.3596,22.2249,26.22,8.5017,14.8323,13.5138,35.7444,30.6596,13.4747,7.5992
15.8635,16.645,24.3584,6.9191,4.9361,5.7298,23.0207,16.3178,3.9522,10.8781,10.9456,3.8818,19.0058,6.9853,5.9251,22.8863,4.9305,7.9211,35.8369,21.5904,16.8329,16.868,14.929,3.9507,9.8932,31.4945,5.872,26.77,15.77,4.9394,10.8716,5.926,34.4837,11.9159,23.5682,10.8418
0,0,0,0,0,0,0,0.9611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2377,0,0,0.9849,0.9922,0,0,1.0381,2.984,1.051,0
0.9137,0,2.0811,0,0.9092,4.3881,12.1647,2.0049,0,0.91,0.9177,0,0,2.762,1.8152,2.7497,0,1.8222,10.1194,4.4937,0.9107,1.8283,0,1.8142,0,1.0267,0,1.9202,3.6229,0.9126,0,2.1105,21.4883,6.4035,3.9109,0
0.8938,0,6.6427,0,0,1.5046,0,0.8654,0,0,0,0,1.8096,0,0,0,0,0.8914,0.9749,0,0,0.8943,0,0,0,0,1.3439,0,0,0,0.9794,0,3.6239,1.7899,1.1186,0
0.9922,0.9754,1.9434,0,0,0,0,0,0,0,0.9966,0,0,0,0,0,0,0,0,0.9754,0.9887,0,0,0,0,0,0,0,1.9666,0,0,0,1.0055,0,2.9499,0
14.5229,1.273,1.3219,1.3432,10.1254,0,1.7063,1.3044,2.5252,9.1619,1.4062,7.8147,5.4828,19.5387,0,17.3136,1.0174,1.0295,2.1169,33.6845,3.1532,14.5965,13.4222,1.0468,1.0507,3.0281,5.454,23.9108,14.0406,2.3119,3.1061,29.3161,23.3204,7.2091,22.904,4.3461
22.2116,37.3849,24.8227,6.459,20.2711,9.4956,34.0556,12.4204,16.6456,12.2952,6.4555,17.3503,30.0896,41.6877,15.9496,26.6068,5.8767,24.3128,28.6413,58.6709,26.1548,20.3863,14.5367,20.5899,12.2367,46.4617,8.9845,16.1391,42.7408,7.2638,24.3414,30.6905,40.4487,54.815,25.4549,19.8229
0.9177,15.4702,7.6363,1.8282,0.9132,0,1.2858,1.1569,0.9136,0.9138,2.7656,1.7836,0,7.6673,2.7337,0,0.9101,2.7447,6.8999,6.0791,2.2716,3.6725,1.2873,0.9106,0.9145,4.2206,1.0147,1.9133,6.3654,7.5411,1.9718,2.9938,6.5611,23.1376,3.8401,0.911
1.2201,1.6009,0,0,0,0,0,0,0,0,0,0.5966,0,2.1496,0,1.2251,0,0,0,0,0,0,0.6097,0,0,0,0,0,0,0,0,0,0,0,0,1.2182
3.0963,0,1.5084,0,1.517,0,0,0,1.3888,10.6522,1.532,0.7395,0.9621,1.8318,0,1.5712,0,0,1.0404,2.6537,0,11.4202,0,0,1.5785,2.3044,0,10.6698,0,0,0,2.2727,2.671,0.7824,0,11.388
0,0,0,0,0,2.2536,0,0,0,0,4.857,0,0,0,0,2.8969,0.7003,0.6651,2.1522,0,0,0,0,2.3293,0,0.7451,0,2.345,0.7375,0.6652,2.334,0,1.3292,1.7363,0.6602,5.786
30.2688,25.6843,27.4873,3.1624,7.8896,11.2549,26.2943,23.158,7.0123,2.4925,7.1704,7.7466,10.0424,15.3909,21.3676,19.503,4.6872,16.0096,34.7622,42.5593,18.5728,13.3491,2.6284,2.3387,9.3698,34.4634,15.0356,21.6166,21.5432,7.0602,33.7206,14.5235,58.4853,36.7209,26.1785,10.5755
0,4.6094,7.9393,0,2.6473,1.4944,1.499,7.483,5.3299,2.6688,5.3273,7.6453,0.4231,5.3152,0.4154,3.0985,0,0,2.9921,11.5195,7.9849,5.3377,7.9333,6.1286,0,2.6608,0,8.0188,5.3609,2.614,2.677,2.6831,5.7315,4.6407,10.6272,2.6629
