GSM1841251,GSM1841259,GSM1841261,GSM1841263,GSM1841266,GSM1841268,GSM1841270,GSM1841273
1744.7735,2021.275,1480.4511,867.2429,2455.1756,2045.8777,1816.2954,1991.4713
586.1479,726.8823,1123.6909,601.9748,961.3582,852.6976,1277.7007,589.1661
307.7913,334.1395,343.1091,256.8254,537.3276,364.5502,499.8831,276.7514
2359.4068,1907.2077,2302.0477,2560.4914,3664.3735,2172.9538,4792.8936,1695.4503
240.6327,396.3904,329.0439,231.5604,397.1348,369.2178,355.4882,292.7218
1262.1735,1146.2244,1289.9835,411.8855,1476.3053,1295.0438,1184.5611,1752.8497
2004.4403,2167.0249,1333.1692,798.2511,2598.3888,2638.1485,2346.2837,1900.6626
2148.0376,2178.7774,2383.2015,1213.7646,2542.1118,1562.7811,1551.0472,1373.9054
659.0871,603.289,1279.0382,343.4964,843.9845,438.2342,939.1444,1226.8629
1277.8448,1636.1981,1478.1096,1196.5555,1350.5921,1021.1808,1339.7845,986.5233
606.4526,569.4167,2325.4728,439.1499,77.679,51.4378,215.9601,369.8016
214.2336,131.8551,232.6737,116.038,379.6414,188.5234,282.8168,155.052
46.6657,32.6746,36.95,37.4506,111.5301,54.1641,38.3894,93.7577
262.5561,244.6622,451.2765,409.2233,365.1421,338.5217,408.5701,355.4888
616.911,671.8383,376.0722,274.7257,1061.9093,998.13,917.1922,574.3319
361.2461,561.0724,438.4493,359.3245,325.8659,236.092,257.8381,265.9238
316.4217,331.8038,423.3123,336.0614,321.9344,437.443,439.1855,423.8706
2900.1678,2810.8446,3735.1698,2190.0341,2599.8251,2628.6817,2591.806,2876.0539
24.4478,42.7613,68.135,39.3998,15.9269,13.5051,24.3801,25.8319
35830.6001,36765.5774,26941.8005,33444.4331,41013.8863,29210.5026,27974.5676,25834.32
2163.9205,2205.5539,1751.4365,931.4594,3386.556,2767.0566,2302.1652,2242.9587
170.077,208.0994,289.5066,112.8715,386.2874,194.6562,357.3746,278.2225
957.6145,1057.4341,846.6758,665.8395,1456.7575,1089.3854,968.2041,991.1482
163.6063,161.4015,205.6757,110.9108,236.5572,289.8954,286.508,279.1571
995.0879,1398.7425,827.3707,385.6141,1245.0277,1287.3852,1031.3395,1083.3198
2055.6697,1909.1064,1559.5717,1169.2292,3159.7464,3257.6906,2801.1436,2001.9857
117.0935,111.8584,568.6923,355.7192,170.426,102.6701,307.1919,255.3269
0,0,0,0,0,4.3869,17.2359,0.9008
471.8028,662.4304,845.4591,558.8599,544.3457,416.6662,551.727,391.5894
5238.2944,4585.6742,3546.4784,2997.6065,6890.2481,4703.5329,6734.5659,3987.2577
7.2955,6.0026,4.9264,17.571,19.5276,6.931,22.808,3.9441
622.6446,577.5818,683.1383,541.7833,797.7585,867.4758,690.8011,832.2381
427.1157,443.4999,173.0168,140.3661,287.8538,381.7311,486.6505,123.1285
2.969,3.9534,2.5786,1.2907,2.6386,0,1.3222,2.9329
3978.2717,4144.0987,4515.195,1681.5954,3822.0862,3612.8078,2991.3649,3991.4551
0,2.0264,2.1544,1.968,0,0.7201,2.1658,2.0045
335.8478,195.2252,519.1057,184.9635,186.4563,147.8879,86.9269,254.033
101.3427,56.5546,57.4798,102.1383,60.2253,43.7738,41.6395,238.1944
0,0,0.9937,0,0,0.9973,0.9993,0
0,0,0,0,1.9917,0,0.9985,0
1219.2725,1407.5866,1275.0687,888.3564,1653.3366,1178.7476,1552.5229,1051.3013
1741.6663,2330.9268,2228.2264,1055.8,2615.741,2039.2091,2345.3097,1431.5328
891.216,1486.3215,724.2231,1258.8198,704.7141,274.0412,1065.9594,340.096
74.3014,163.8944,357.3197,167.6287,72.4864,68.8776,169.731,62.8302
1985.7596,2192.2699,2494.1644,1629.4291,2911.1774,2869.542,2722.2007,1920.266
630.0928,641.9544,780.5629,561.0597,954.1063,705.3257,781.7931,578.8355
18.7596,23.3025,18.9786,3.1745,6.4253,2.3961,11.6567,24.8987
220.7011,143.6181,1444.3982,880.8679,155.0679,124.7711,1000.8078,219.3498
1123.505,1270.6575,1135.0996,894.1778,1265.9664,1264.4885,1558.7849,786.0514
640.4988,638.9608,605.8836,427.9552,866.7811,819.7823,844.0549,660.1544
523.6913,532.3403,520.8054,259.3528,583.6722,558.4609,600.1765,491.8813
7662.4372,12071.11,7220.4654,6069.2436,8115.0915,12429.307,5831.9339,8221.9524
506.8918,441.6312,541.8432,307.2593,536.0828,355.5548,612.6501,299.0905
124.8818,101.6323,109.098,105.179,127.1829,118.6811,127.2412,94.6662
74.2086,66.4789,113.9868,74.5127,62.3959,94.8235,75.0847,116.4793
5562.4086,4821.0476,5753.8225,4053.8351,6525.8565,7924.624,7031.6548,5617.4971
67.1653,580.6214,1312.7968,1925.2518,67.9637,56.6031,506.3981,42.352
2.2391,0.9292,37.5512,0,0,0.5724,0,0
755.8328,854.0867,696.6055,485.5354,752.7559,806.0256,904.0233,673.4491
658.4298,292.104,340.1047,152.0104,232.5618,56.3058,68.6877,350.819
131.0252,259.7451,304.6002,117.4463,358.7491,285.0799,836.7776,260.8463
15524.5782,10629.9474,26468.3493,10206.726,23922.863,10706.9088,29617.7252,25697.9089
316.4696,92.1778,259.2241,120.2301,152.8047,62.0471,170.0245,115.9902
1171.6009,1182.7413,1104.4478,555.454,1904.0739,1958.9118,1629.5051,1454.1056
1259.6499,1125.6651,1360.1621,686.6056,1689.5932,1794.6937,1217.851,1523.1633
926.2904,1608.5498,1347.6217,372.8905,2194.6572,1593.7069,1516.4385,1705.4152
235.111,240.2051,309.5965,155.1146,344.5101,302.8488,300.666,246.7414
527.4043,585.8512,477.4057,375.5983,550.4702,358.8906,511.8318,338.6241
2653.7798,3712.1405,3546.3962,4170.8185,5820.2096,6323.1723,3874.8836,3801.2593
49.5031,67.0599,111.4178,91.1699,92.2569,69.7443,119.8929,157.1724
320.9879,449.3792,424.5859,168.8273,344.0277,355.906,466.3218,339.0731
685.6305,849.6934,743.9284,978.3003,961.1363,737.5667,502.9157,435.1869
2183.516,1046.9313,5119.6606,1273.5475,1502.5756,1262.2125,1630.1944,954.5082
5.4324,6.3551,3.1041,5.8605,5.1534,3.7872,1.7189,3.3419
7.522,8.8748,4.1324,8.2866,13.5212,6.8339,11.7805,3.5649
150.8913,203.688,110.9006,144.0792,241.8796,128.3553,248.8595,90.7494
81.9242,68.4847,59.6933,36.94,157.5034,207.6612,209.5088,37.2556
725.2586,684.3464,947.8795,508.6428,779.768,662.8208,827.1643,708.7058
709.6696,824.1357,917.6803,415.8279,797.0837,498.5037,726.5779,461.2157
52.4089,56.0884,59.0869,35.2962,67.8136,110.2116,88.7896,83.6202
0,0,0,0.9829,0,0,1.0031,0
33031.8762,47984.5714,30431.1767,24858.2456,48754.6307,27367.7286,23203.425,21307.7628
3130.392,3312.427,3550.418,2514.835,3285.4405,3029.6941,3222.9578,2467.0853
1.7917,0,1.9206,3.467,0,1.7758,0.8622,2.4165
3.2403,6.5019,16.5762,8.2368,13.6575,9.8931,10.5077,6.2063
757.4635,734.4703,898.1757,469.5339,578.201,734.7806,722.3369,684.4067
8932.648,8290.3341,9375.2791,10163.2649,7227.3241,6104.6024,7351.1175,5469.2049
375.9498,377.1,363.3716,357.4378,514.6264,422.4409,483.0836,441.161
1006.7698,813.7971,1072.5966,484.1133,1055.6458,800.736,1074.8965,707.7805
380.5293,416.6499,192.0202,89.3501,189.5745,205.0321,137.8937,195.4411
2212.6352,2628.6202,3656.2772,3050.0746,2389.5577,2463.7098,4070.0389,2401.6969
4899.418,5652.2077,3611.5628,2355.3279,6721.924,6373.0873,3512.1459,5393.4822
1461.6645,1504.8885,1015.143,397.9631,1762.5417,1688.3814,1499.9337,921.8271
1691.1287,1608.1951,1957.2743,1608.4682,1823.8996,1423.7958,2139.2237,1105.6746
4544.2633,6284.8404,4920.2043,4714.309,4374.5516,3372.3725,3101.7724,3317.2164
283.5683,259.1424,529.2936,260.2692,228.1666,146.2398,441.3848,248.5134
627.2289,735.0161,371.3017,298.6743,987.0236,690.1861,922.35,414.5077
273.0982,359.7114,281.8817,320.7011,298.1535,171.1512,380.9064,115.2099
283.5784,345.6858,389.3047,221.7062,371.1026,360.6024,307.0092,255.5208
424.2683,637.8183,564.119,237.1724,516.5049,512.6541,502.7628,447.3502
4362.7865,4170.9068,4492.2039,5218.6127,3668.0093,2667.1044,4533.222,2288.5002
47.6998,27.1474,32.0622,3.6992,18.2877,21.554,28.4339,17.2801
114.6203,95.1502,313.8011,134.5171,153.7078,127.5731,307.2738,209.0086
1391.4002,1774.907,2276.7269,2528.8684,1908.9807,1517.1535,2831.2393,1306.3883
225.9427,311.8025,330.6345,94.5101,355.7376,248.4668,297.7264,224.7308
1170.5913,1459.1246,1007.4906,710.1067,1820.9307,1452.5072,1363.4755,1077.7224
2056.1544,2979.3259,3181.9487,2315.4682,2784.4228,2658.2479,2131.4095,2653.111
2.6505,6.0736,6.8961,3.4154,13.8354,9.5278,5.2035,9.176
405.905,357.8894,436.3139,280.333,706.966,510.3089,630.0143,423.2695
3766.9953,3779.6703,2820.4113,2282.444,3816.9329,3184.0643,4340.4386,2116.9722
1191.4889,2020.3239,1219.44,577.5803,1090.0832,950.837,692.1467,1118.2911
1306.8389,1479.7968,952.8123,920.3584,870.4414,826.9548,1136.262,801.3102
20.5254,45.5138,135.7415,23.3939,5.5856,43.6126,8.8433,49.956
512.5816,725.8159,608.9115,599.692,562.5843,394.4483,691.8374,519.8319
1516.0781,652.676,4780.1622,2050.0847,1027.9653,681.5521,2010.6437,1467.0152
1072.2999,1223.9359,1659.7014,1310.0078,1190.7125,1166.4118,1284.9691,1113.4657
574.8803,526.2092,711.9257,476.5586,633.1127,601.4413,723.4397,600.7907
2890.6153,2061.3808,2540.4953,2050.7806,2907.6156,2033.7463,3641.322,1385.1356
3225.9686,3421.2066,2802.0467,1734.4045,2889.6746,3117.541,2235.5362,2839.7879
18041.9625,26694.7096,45311.1885,19734.465,38497.9352,20339.1399,63202.856,23520.4514
483.3761,361.2427,582.5947,339.5102,569.8097,579.2476,374.6457,603.8278
349.7598,324.0266,348.4816,129.8667,424.7899,209.451,512.6214,238.8183
538.6658,607.9641,880.8008,946.46,910.2352,484.9103,1230.9985,860.2992
1521.9442,904.0862,5140.1753,2223.5131,1488.5414,878.0209,1890.2456,1419.4769
39.0447,22.8553,44.8095,23.5896,15.8712,16.9427,47.9039,15.3962
292.7437,222.3782,421.5907,114.4016,260.5264,196.3591,191.7255,145.9602
27.7472,25.7501,59.3408,23.1125,53.8829,44.4046,36.966,80.4601
606.8935,517.8661,625.289,202.3286,1312.3691,773.6448,734.6064,935.3988
834.7043,641.3322,902.18,1430.5915,3494.6533,3047.8208,1449.0399,1028.2393
785.419,943.0713,814.5032,468.4024,1284.8998,1012.0594,1125.6238,1007.8337
25.0159,58.0064,36.7585,16.7366,8.9694,14.9773,13.9944,8.9492
5721.8494,4028.0978,4765.2929,2705.2055,4540.3297,3923.2253,6160.1463,2999.9377
612.0261,593.852,566.9192,393.1497,545.404,622.6461,862.5802,661.4839
73.8318,54.578,164.3013,92.5221,24.8136,15.0003,98.3047,80.0983
449.0506,470.8988,396.5812,178.9128,462.6811,306.0358,514.2546,229.2722
1534.9172,1087.4229,3149.5629,1785.0287,1128.809,925.8376,1784.343,1463.0476
1273.7685,1544.3928,1112.5811,754.9903,2232.6101,2125.9706,1743.3328,1282.0174
44.7231,89.8029,108.6019,48.0582,153.5982,97.4802,115.1079,112.5316
1212.8714,1274.3063,1384.8897,778.1951,1454.5736,1199.5552,1311.2533,1166.6701
4496.6501,3972.9731,4766.6277,2293.2287,3853.5313,3417.6756,3666.3131,4702.0704
305.7732,417.8364,330.1194,466.4905,356.0036,402.7964,586.4475,180.006
40.5574,47.6141,143.9417,28.2974,121.552,216.5649,173.3534,70.4216
1658.0886,1831.7281,2115.1,866.2812,2771.5559,2973.7679,2306.0105,2246.2547
866.5306,953.8463,1036.0061,709.333,1081.3368,888.939,1178.1245,727.1483
1953.8452,3516.2975,764.0162,1729.9261,3187.1804,4195.1338,2076.1365,2375.9344
0.9992,0.9977,3.9768,0,0.9969,0,1.9967,0
305.9496,403.3799,266.8836,179.5264,450.4081,267.1995,356.5966,245.4638
1607.1383,2103.1541,1853.8801,1525.2151,2566.3632,2574.4834,2726.8342,1631.3622
193.6581,400.4206,217.4308,199.9271,313.5305,239.1388,341.7641,172.6958
595.3936,621.6863,603.8882,265.4128,745.7621,731.2566,827.6226,554.643
778.9747,1014.5141,1094.9226,699.8694,696.3657,665.9966,604.7354,574.703
15.4318,4.754,14.241,0.8973,28.8603,39.8029,29.7643,27.3843
75.6622,82.7996,176.898,43.0641,103.8129,139.3503,63.1515,29.9534
4223.2735,5906.3314,8300.6435,7684.6878,5091.3267,4547.6864,6108.8047,5081.5472
1143.0893,978.8555,792.6527,370.4777,1204.2435,1135.1605,1135.8323,753.9834
1975.2491,2042.8831,2119.7633,940.9699,1912.8537,2494.0715,1830.6811,2105.7046
196.3607,245.1218,148.4729,87.1527,223.8391,118.6489,212.202,96.2822
4962.4819,4851.0747,5562.3688,3811.7153,4387.4016,3973.1246,5141.6572,3895.2547
2132.678,2142.0431,2377.369,1360.3314,1809.2997,1729.3025,1888.5738,1786.522
401.7836,640.18,287.1919,216.5248,788.9037,727.1691,483.4002,513.8714
443.2882,559.2096,523.4598,338.4099,494.4145,331.5896,389.3178,328.2622
887.347,1413.0558,1821.2012,2438.3952,1257.471,1123.4574,1428.1378,1264.0969
366.3803,285.8742,297.1343,289.4443,360.2653,249.2038,444.4773,229.8276
458.7884,471.1457,578.131,334.6303,556.6164,433.6475,484.5243,372.0431
561.5617,494.5016,583.9525,278.8277,708.2812,579.6496,718.8528,433.9954
2100.1254,2108.133,2528.8094,1437.8128,1859.8495,1827.6565,1945.2994,1651.3079
1157.8461,1338.848,1446.2926,1173.0172,1734.5728,1658.2037,2043.582,1567.4723
141.0757,88.1698,110.0184,65.4041,160.8212,50.7633,82.3928,48.3742
360.7583,377.7787,353.564,165.634,466.0333,343.0379,439.485,289.5666
400.9237,515.7429,314.9813,239.9515,479.6171,559.8049,553.3713,320.3503
890.2387,915.733,947.3382,513.2216,1834.1767,1357.7939,1755.6519,1615.505
2516.8544,2657.4974,2458.7217,1305.8789,2623.887,2081.0139,2315.7454,2368.1119
532.7758,945.651,792.4665,599.2081,988.8234,945.4301,1163.5639,789.0711
199.9397,232.6422,174.8912,108.1868,252.2029,162.1103,235.2184,104.3498
9.865,12.1561,1.6316,0.9484,0,0,9.3018,13.3341
3629.902,2358.7761,3836.4251,3216.6756,1931.4979,2060.0193,2508.0785,1914.7933
3.7598,10.0239,6.5296,6.7452,16.5516,5.8095,5.37,11.3291
8787.5463,9479.7806,19284.4044,16300.9358,10717.068,5901.9788,11575.8912,6306.0316
195.9323,166.0229,185.3789,132.8101,295.231,156.2543,247.6983,155.1873
913.3257,1333.7728,748.1282,557.6967,1812.4507,1833.6127,1115.5699,1157.8849
613.3994,481.2701,384.5494,255.5901,603.6405,350.3778,561.1649,407.9462
5252.567,5399.2513,5292.743,4003.8334,6392.5137,4792.4917,5383.8002,3849.0919
701.0564,2593.0081,3285.5976,1335.6911,2574.2512,1003.4318,383.222,1131.1176
525.2356,377.3783,394.6292,298.6706,792.62,601.9086,802.0132,500.3734
878.3779,986.1955,858.9618,585.2119,858.8742,884.6435,927.7793,686.5819
8116.6319,8842.4169,6633.3136,6447.0181,11184.6325,15913.4129,10181.1935,8595.7725
2.5597,4.2354,5.6449,2.5099,5.6606,4.233,8.5031,1.6932
6178.925,4396.4895,5383.8721,3730.5159,2975.2244,3170.3357,2927.4734,4537.9873
931.7678,924.6885,1104.2467,564.2421,1004.6124,897.9748,1126.0634,709.3477
487.1286,443.3403,521.4434,261.5271,635.0937,388.8926,636.5382,294.6589
1.2038,1.752,3.4921,1.1699,1.2023,5.2357,5.3756,5.2119
7270.5908,10766.0233,11370.2366,4489.8064,11209.7458,8262.1321,11059.2024,9912.3327
838.351,948.3658,959.6208,285.464,1306.001,1170.1141,968.1929,1078.6078
575.6847,658.2543,404.1023,421.7569,871.0504,581.4416,1150.0424,334.8331
2044.8872,1897.0384,1845.7279,2586.2261,2077.3297,1516.6706,2105.7769,1168.8933
11907.5991,9155.1254,7640.9768,29087.9358,28507.3967,24085.8652,22681.1859,14857.2684
0.7517,4.6002,0,2.2069,2.3159,4.5555,2.2532,1.4889
225.6305,179.1997,167.6181,271.3264,198.7073,334.796,183.4186,402.2871
575.581,531.0599,530.2277,253.9879,960.7539,630.7368,921.8361,543.8475
0,1.6823,0,1.6312,0.6886,1.6714,2.0697,2.441
2769.5025,2949.187,1813.4517,1529.7488,1954.6902,2183.2359,1357.5081,1938.7325
0,0,0.9921,0,0,0,0,0
712.0288,1120.7863,1082.7663,824.9463,1206.1518,832.7368,957.2217,814.898
504.155,510.6543,480.197,400.9236,558.1189,419.7036,689.49,295.0748
411.8943,516.2732,655.6901,284.5766,802.0691,608.4127,432.1714,763.4404
1415.7957,1344.2381,1844.3636,892.5856,1752.308,1698.9587,1367.6538,1249.6398
770.9304,982.2258,1111.9811,661.9863,1027.4657,949.7896,1089.3747,905.2687
146.0921,265.7475,146.4975,55.6939,451.4983,361.8109,153.2942,231.1399
427.104,589.8992,507.7344,175.0724,806.9656,681.0194,646.3305,568.5914
293.995,233.9217,534.463,402.8827,309.0746,205.9205,413.0326,168.4022
0,0,0,0.9823,0,1.9993,2.0064,1.9905
358.8533,387.2989,327.5342,131.9201,391.1453,289.1143,326.1847,229.2696
129.1158,138.0268,122.2761,89.4863,162.5399,76.8469,239.9748,70.2923
768.4685,919.1205,739.8357,202.9542,1187.1645,1286.3046,1279.6232,962.6389
2659.1782,2192.9212,1865.8154,1115.7184,2587.0816,2119.3083,1817.2087,2159.3169
40.0517,59.6116,36.6093,62.2798,71.6197,66.8358,54.8163,35.9996
1364.5549,1192.0516,1710.869,1932.0352,1863.9403,1501.0418,1921.3234,1164.079
1730.1919,1908.8983,1243.3664,629.2965,2252.574,1869.1968,1585.8361,1510.52
1941.068,3323.7639,4957.8344,1382.9718,5246.5732,2187.3644,6876.2471,2403.5996
879.102,1003.7171,955.9725,651.596,854.2726,846.6574,971.503,800.4015
367.4957,275.3798,768.0446,199.0937,674.4596,304.459,938.8907,390.8909
6.337,16.1506,9.3312,10.7419,3.18,24.956,10.6678,12.5078
1462.3212,1332.1336,1574.3135,828.8707,1755.3325,1535.6741,1532.4083,1206.494
11.8677,7.1126,9.4386,20.1473,4.7331,15.8753,21.413,9.5621
806.4091,925.2815,795.4515,537.217,1458.9567,1623.7201,1320.7393,785.4025
2519.7474,2335.8817,3014.164,3103.5515,3049.4412,3446.5349,3492.0463,3257.5279
6087.2374,567.648,2748.3729,1600.648,1956.5909,5012.144,861.0676,3964.1963
470.5181,308.9212,812.4292,296.9822,493.6357,410.867,506.5138,272.7353
24.2165,26.7727,32.3819,4.4417,11.9625,24.0205,8.7157,16.6464
920.964,966.8964,1194.94,951.8161,983.4625,1012.4311,877.6073,1053.0277
4.3116,11.12,6.7763,2.7206,11.8849,11.4277,6.1126,5.537
187.7235,239.9729,263.1294,148.3431,306.2436,303.8661,347.7034,269.5695
135.6025,142.4334,134.5331,54.7721,195.7205,121.8017,178.7152,125.1521
2479.2738,2475.4474,1867.3651,1065.7357,2611.5891,2141.5426,1588.1059,2004.7822
291.1726,204.9741,350.6205,313.3683,361.1003,317.8034,360.3102,232.1502
400.5295,520.8823,414.8892,373.3323,687.8138,768.5467,655.9988,599.0875
40.7693,37.5015,72.5586,41.958,56.7139,57.2443,47.3574,32.9562
730.7874,630.0197,876.8736,514.3908,674.2526,544.0142,727.0917,584.3088
35.3483,0.6611,31.0907,6.9106,8.3111,0,8.3114,10.2635
628.6932,712.3746,762.5274,337.7926,1048.4646,1065.9018,713.5905,1046.7672
23.9091,8.0873,17.9587,3.5412,8.0563,8.0763,8.0821,6.2558
2204.0245,2529.5463,2825.5985,2681.3286,2648.1852,2411.8621,2894.2273,1492.8646
142.0623,45.3854,367.1434,118.3579,83.1624,53.6172,60.4107,39.4964
1541.1739,953.5104,1088.7173,490.8397,1194.8315,905.3357,959.025,788.0534
559.2872,865.8005,536.0107,440.2697,796.5337,598.2106,719.4437,573.9578
682.3355,191.4389,1168.9341,213.6878,3715.4427,1204.4675,2613.9499,1438.1281
340.3197,411.5979,439.2482,566.3008,620.6516,345.7834,355.5339,328.6471
438.5156,683.1218,365.9781,364.2522,642.3256,701.2891,312.3055,575.5108
93.4599,110.5833,167.1151,57.8755,163.8738,101.492,192.2709,114.8788
713.3516,1082.2449,1050.8707,764.1492,1334.4761,769.674,955.6975,689.7489
4.3495,3.0218,3.7799,0.9843,4.2472,2.8927,3.7963,1.948
181.1062,196.7997,234.579,152.9627,311.8699,233.3064,257.8168,171.5711
459.1702,778.7501,612.1592,260.8246,855.9685,976.1448,775.9714,725.1907
2136.2571,2468.4026,2493.9263,1742.5398,2766.2323,1852.7196,2195.4283,2268.6698
96.5111,271.6961,740.5708,249.626,413.5157,135.3751,685.0632,295.144
1057.8966,1569.4368,1843.1754,1860.5633,1096.2788,929.8477,1398.3656,830.5559
33.507,37.2457,29.6523,15.1811,42.3696,26.2296,37.9937,27.0248
3.2629,0,0,0,0,1.4504,0.7039,0.6959
7.504,28.7541,24.3408,18.4197,49.954,23.5443,12.4073,13.8558
109.2296,64.2051,118.5872,33.3008,205.7948,105.4725,119.5422,123.351
2.2823,0.9071,34.8217,1.958,3.2691,1.8146,2.1832,10.6463
419.7115,617.7476,450.8627,299.193,763.1831,707.4114,786.6598,459.9671
1364.9648,1189.08,1248.2146,529.7935,1456.0896,1454.1813,1461.4905,1231.0654
0,0,0.9407,0,6.1489,5.916,0.473,0
336.7237,281.1367,669.8583,236.7399,360.1203,239.9242,626.6135,337.7554
891.2363,880.3861,962.6763,527.4741,735.2711,609.6901,810.6888,537.4484
2404.518,669.1745,1860.959,719.1521,1442.5504,1875.1095,813.7979,864.4921
0,0,0,0,0,0,0,0
593.1235,708.8395,786.9299,433.9537,1220.0087,840.4265,814.93,859.5064
10590.2029,11276.9366,11358.2475,8077.7512,13724.0126,14004.0839,12384.0603,11059.7019
1222.573,1519.5735,1431.2456,1161.8719,1145.5744,1508.5205,1450.3277,1358.2902
159.6618,238.3625,176.5606,83.3987,230.4479,203.8591,258.3359,123.1676
234.8517,183.6833,103.5446,54.7522,696.4415,395.4709,657.0469,250.9209
14378.394,24475.7963,20246.59,28085.0354,13889.424,23154.0369,17829.5334,14162.6144
1419.6611,1284.4217,855.5389,715.591,1990.845,2272.6677,1498.3243,1251.2347
333.3517,363.0084,443.8309,223.4256,515.2655,411.809,483.0943,337.3908
599.5698,489.5174,514.0601,685.343,643.0267,491.4181,748.3056,381.9316
333.5511,301.9193,299.181,160.4967,331.4787,322.5066,560.328,262.548
0,0,0,0,0,0,0,0
336.6929,347.8999,252.6833,201.3497,493.9083,332.882,347.3811,249.401
1139.2954,1502.5047,987.5749,588.1502,1980.9865,1545.4137,1349.0045,1267.5069
887.202,695.7126,487.3324,362.2677,1150.7736,606.1876,839.4316,431.4251
450.6727,461.063,302.0875,323.9005,433.6234,403.8386,333.4122,238.2795
1044.9764,1394.8139,1159.0151,1469.4244,1352.4391,1211.7033,1374.0338,1133.4459
3157.1943,3072.1648,2326.5948,1258.0841,3319.0125,3156.9511,3135.7151,2262.0199
880.3105,818.3191,443.2005,398.4801,1696.4109,1189.3845,1491.3083,832.8578
44.9149,31.8332,211.1084,49.5166,71.9715,50.0601,154.0123,55.3558
2310.588,2787.9764,2603.7333,1291.4551,3308.7083,2858.7505,3212.0563,2398.2513
148.0138,119.1339,242.9605,211.2397,1066.3647,414.8165,3758.5184,617.9893
446.8585,729.4715,698.3518,237.7077,955.9351,772.8486,802.3084,747.8823
854.1257,715.9071,1253.7729,744.6958,836.8384,660.1159,751.5306,563.061
153.096,184.0198,99.3443,108.3012,171.4109,181.7276,155.9362,110.3753
81.8489,179.0332,107.8532,134.5918,96.2195,178.2337,146.3172,191.5614
437.7296,427.6613,457.7205,303.1117,484.6996,453.6056,576.6872,336.0117
380.926,315.9426,245.8715,303.6167,461.5176,261.652,555.6598,159.2452
1580.9324,830.5227,1054.7993,1008.7232,1865.7733,1700.6938,1773.228,1371.0166
181.421,202.5585,179.4105,132.5324,361.8057,215.0965,258.993,214.9313
28.7295,11.4504,20.7426,13.6426,23.3285,33.3499,23.4418,13.0167
19351.3172,21820.5468,20402.6906,13591.1586,45531.1446,43988.5002,34147.8527,27286.5325
973.4957,931.8031,692.2821,666.1679,1543.1761,1000.3573,1657.7201,659.3358
0,0,0,0.986,4.9853,1.9989,6.001,3.972
2913.9632,4125.6712,2001.469,800.5043,3323.5591,3392.5061,2644.6829,2687.47
254.7707,347.7756,228.9563,194.5241,697.1287,474.4467,692.9499,327.2676
1052.5706,1356.1561,1344.5731,985.3422,1014.1175,942.8408,949.2603,892.6383
709.0489,801.3317,1133.1372,681.6213,684.0888,559.083,696.377,452.9733
277.1508,498.818,276.1163,239.2775,536.6123,258.2331,497.7098,297.7034
671.63,641.9801,410.5256,397.2,826.947,618.8988,962.1277,382.6325
160.9819,206.3661,195.5567,160.954,263.5867,209.894,265.1291,168.5438
3.8399,3.068,4.6214,1.5869,2.3152,0.6953,1.678,0.6919
