Gene_ID,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,randomP.adjust,rank,Gene_Symbol,Gene_Description
3809,-1,-0.533402336788782,-0.922105774019971,-0.144698899557593,0.0071541788065022,0,1,7.23384581667301,0.00715417880650219,FALSE,0.0345927595751156,851,KIR2DS4,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4"
2319,-1,-0.723950859344289,-1.26394479262422,-0.183956926064355,0.00859757321886465,0,1,6.9045693600169,0.00859757321886465,FALSE,0.0392312687869815,852,FLOT2,flotillin 2
7740,-1,-0.469315551350677,-0.806987534080177,-0.131643568621178,0.00644831500475707,0,1,7.4205486529304,0.00644831500475706,FALSE,0.0322973700856312,853,,
406,-1,-0.576981479379793,-1.00104252553302,-0.152920433226563,0.0076589627956272,0,1,7.11153197400755,0.0076589627956272,FALSE,0.0362240456721731,854,BMAL1,basic helix-loop-helix ARNT like 1
3270,-1,-0.479019656734806,-0.824918262814528,-0.133121050655084,0.00664225474432932,0,1,7.36724696783262,0.00664225474432932,FALSE,0.0328193901698453,855,HRC,histidine rich calcium binding protein
3578,-1,-0.524166107383315,-0.906684206297039,-0.141648008469591,0.00723679449803604,0,1,7.21323492287076,0.00723679449803606,FALSE,0.0348712235108562,856,IL9,interleukin 9
2190,1,0.741192334314865,0.18639370473141,1.29599096389832,0.00883312576138374,0,1,6.85625972333124,0.00883312576138374,FALSE,0.039946233911972,857,,
1718,1,1.32641393515498,0.316753779666392,2.33607409064357,0.0100283541126477,0,1,6.62985298223237,0.0100283541126478,FALSE,0.0434597763256136,858,DHCR24,24-dehydrocholesterol reductase
834,1,1.33793053343907,0.319200836571537,2.3566602303066,0.010050591262212,0,1,6.62590766245916,0.010050591262212,FALSE,0.0435096108915417,859,CASP1,caspase 1
1028,-1,-0.778962655784565,-1.363613091517,-0.194312220052126,0.00901802026692873,0,1,6.81925454790847,0.00901802026692872,FALSE,0.0405560689473865,860,CDKN1C,cyclin dependent kinase inhibitor 1C
372,2,0.419991480570284,0.12069061468205,0.719292346458519,0.0059540116079617,0.0359412170674921,0.849636936498374,7.56416854681408,0.0059540116079617,FALSE,0.030270583482385,861,ARCN1,archain 1
4349,-1,-0.476395304153443,-0.82145716413115,-0.131333444175736,0.00681107867548069,0,1,7.32212616998773,0.0068110786754807,FALSE,0.0332913037310588,862,,
1630,1,0.569140390982915,0.149212679528964,0.989068102436866,0.007898059868503,0,1,7.0564444592468,0.007898059868503,FALSE,0.0368697449160993,863,DCC,DCC netrin 1 receptor
1372,-1,-1.1345780635986,-1.99700419543245,-0.272151931764746,0.00992415028846239,0,1,6.64846110453104,0.00992415028846239,FALSE,0.0431466276489802,864,,
7352,1,0.65305442522488,0.166123644615802,1.13998520583396,0.00857283926304855,0,1,6.90972046138554,0.00857283926304854,FALSE,0.0392067095867638,865,UCP3,uncoupling protein 3
707,1,0.824905642693029,0.202961181288084,1.44685010409797,0.00933418694951271,0,1,6.75774066789403,0.00933418694951271,FALSE,0.041458677808917,866,,
357,1,0.563623231839667,0.147336354290286,0.979910109389048,0.00796254853363715,0,1,7.04187824491939,0.00796254853363715,FALSE,0.0370002932331464,867,SHROOM2,shroom family member 2
1701,-1,-0.423497054797283,-0.727335155027264,-0.119658954567302,0.00629805239263985,0,1,7.46298393797392,0.00629805239263986,FALSE,0.0317804586487879,868,,
2178,1,0.663418392068358,0.167861238291896,1.15897554584482,0.00869376785832959,0,1,6.88467901563248,0.00869376785832959,FALSE,0.0395366412592048,869,FANCE,FA complementation group E
8482,1,0.614336011334137,0.157453578866643,1.07121844380163,0.00840335807708603,0,1,6.94543115203531,0.00840335807708604,FALSE,0.0387376643098437,870,SEMA7A,semaphorin 7A (JohnMiltonHagen blood group)
2784,-1,-0.714072313280532,-1.24969675605689,-0.178447870504172,0.00897663318547728,0,1,6.82746993099617,0.00897663318547727,FALSE,0.0404147974083933,871,GNB3,G protein subunit beta 3
1574,-1,-0.496639252102742,-0.859880848566356,-0.133397655639127,0.00736781452651728,0,1,7.18103614977232,0.00736781452651728,FALSE,0.0352472071563731,872,,
975,-1,-0.626490989864096,-1.09325794277021,-0.159724036957985,0.0085222132472303,0,1,6.92031144331364,0.00852221324723033,FALSE,0.039107596917075,873,CD81,CD81 molecule
8932,-1,-0.422652323942035,-0.726197125599934,-0.119107522284136,0.00635206312218015,0,1,7.44761306326187,0.00635206312218016,FALSE,0.0319336969864441,874,MBD2,methyl-CpG binding domain protein 2
178,-2,-0.630766821368529,-1.10137779502909,-0.160155847707971,0.00861492822707559,1.67301458371956,0.195855241897667,6.90096404663581,0.00861492822707559,FALSE,0.0392662420428687,875,AGL,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
2377,1,0.480863457727006,0.129889446907935,0.831837468546077,0.00724619205235463,0,1,7.21090567402709,0.00724619205235463,FALSE,0.0348712235108562,876,,
21,2,1.84372474232111,0.429804686038328,3.25764479860389,0.0105957512596478,3.11103144529519,0.0777636997915745,6.53188665279629,0.0105957512596477,FALSE,0.0455507157427436,877,ABCA3,ATP binding cassette subfamily A member 3
1088,-1,-1.05208933255647,-1.8528636295915,-0.251315035521443,0.0100217148747214,0,1,6.63103265563966,0.0100217148747214,FALSE,0.0434597763256136,878,CEACAM8,CEA cell adhesion molecule 8
1636,-1,-0.477011721901316,-0.825124850179087,-0.128898593623545,0.00723790593158137,0,1,7.21295928527159,0.00723790593158137,FALSE,0.0348712235108562,879,ACE,angiotensin I converting enzyme
